Code,Description,Category,Price Excl.,Price Incl.,Avg Cost,Last Cost,Qty On Hand,Active
F1641-082220,M8 x 22 x 2.0 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0065-082305525,M8 x 230 x 55 x 25 Channel Bolts,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F5500-08024,M8 x 24 Straight-Type Spring Pin ISO8752 (Roll Pin - Sellok),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4651-08025,M8 x 25 Button Head Cap Screw Gr 10.9 E/G ISO7380 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4650-08025,M8 x 25 Button Head Cap Screw Gr 10.9 S/C ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4655-08025,M8 x 25 Button Head Cap Screw St/St 304(A2) ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4656-08025,M8 x 25 Button Head Cap Screw St/St 316(A4) ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2001-08025,M8 x 25 Cheese Head Machine Screw Slotted E/G DIN84,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2005-08025,M8 x 25 Cheese Head Machine Screw Slotted Stainless Steel 304(A2) DIN84,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2006-08025,M8 x 25 Cheese Head Machine Screw Slotted Stainless Steel 316(A4) DIN84,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F3011-08025,M8 x 25 Coach Screw E/G DIN571,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4591-08025,M8 x 25 Countersunk Cap Screw Gr 10.9 E/G DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4590-08025,M8 x 25 Countersunk Cap Screw Gr 10.9 S/C DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4600-08025,M8 x 25 Countersunk Cap Screw St/St 304(A2) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4601-08025,M8 x 25 Countersunk Cap Screw St/St 316(A4) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2101-08025,M8 x 25 Countersunk Machine Screw Slotted E/G DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2100-08025,M8 x 25 Countersunk Machine Screw Slotted S/C DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2105-08025,M8 x 25 Countersunk Machine Screw Slotted Stainless Steel 304(A2) DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2106-08025,M8 x 25 Countersunk Machine Screw Slotted Stainless Steel 316(A4) DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1036-08025,M8 x 25 Coupling Nut Mild Steel E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1038-08025,M8 x 25 Coupling Nut St/St A2,Fastners,0.0000,0.0000,4.9700,4.9700,0.0000,Yes
F0706-08025,M8 x 25 Cup Square Bolt & Nut Grade 4.8 E/G SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0705-08025,M8 x 25 Cup Square Bolt & Nut Grade 4.8 S/C SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0709-08025,M8 x 25 Cup Square Bolt Grade 4.8 E/G DIN603,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4611-08025,M8 x 25 Grub Screw Cup Point Gr 45H E/G DIN916 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4610-08025,M8 x 25 Grub Screw Cup Point Gr 45H S/C DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4615-08025,M8 x 25 Grub Screw Cup Point St/St 304(A2) DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2020-08025,M8 x 25 Pan Head Machine Screw Slotted Stainless Steel 304(A2) DIN85,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F9574-08025,M8 x 25 Security Torx Button Screw A2,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2915-08025,M8 x 25 Self-Clinching Stud PFH E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2916-08025,M8 x 25 Self-Clinching Stud PFH Stainless Steel,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0840-08025,M8 x 25 Set Screw Brass DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0790-08025,M8 x 25 Set Screw High Tensile Grade 10.9 S/C DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0781-08025,M8 x 25 Set Screw High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,0.6200,0.6200,0.0000,Yes
F0782-08025,M8 x 25 Set Screw High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.8300,0.8300,0.0000,Yes
F0780-08025,M8 x 25 Set Screw High Tensile Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
FSET-B5-08025,M8 X 25 Set Screw High Tensile Grade 8.8 S/C DIN 933,Fastners,0.9870,1.1400,0.7400,0.7400,0.0000,No
F0783-08025,M8 x 25 Set Screw High Tensile Grade 8.8 Y/P,Fastners,0.0000,0.0000,0.6800,0.6700,94.0000,Yes
F0774-08025,M8 x 25 Set Screw High Tensile Grade 8.8 ZnNi DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0761-08025,M8 x 25 Set Screw Mild Steel Grade 4.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0762-08025,M8 x 25 Set Screw Mild Steel Grade 4.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0760-08025,M8 x 25 Set Screw Mild Steel Grade 4.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0763-08025,M8 x 25 Set Screw Mild Steel Grade 4.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0850-08025,M8 x 25 Set Screw Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0860-08025,M8 x 25 Set Screw Stainless Steel Grade 316 (A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-08025,M8 x 25 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-08025,M8 x 25 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4540-08025,M8 x 25 Socket Head Cap Screw St/St 304(A2) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4541-08025,M8 x 25 Socket Head Cap Screw St/St 316(A4) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2992-0825,M8 x 25 Weld Stud Copper,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2993-0825,M8 x 25 Weld Stud Stainless Steel,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0801-080251,M8 x 25 x 1.0 Set Screw HT Grade 8.8 E/G DIN961 Metric Fine,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-082516,M8 x 25 x 1.6 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1644-082516,M8 x 25 x 1.6 Special Washer St/St A2,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-082520,M8 x 25 x 2.0 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1644-082520,M8 x 25 x 2.0 Special Washer St/St A2,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1643-082520,M8 x 25 x 2.0 Special Washer Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1701-0802520,M8 x 25 x 2.0 Square Washer E/G DIN436,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-082530,M8 x 25 x 3.0 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1643-082530,M8 x 25 x 3.0 Special Washer Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-082540,M8 x 25 x 4.0 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8802-08250,M8 x 250NB U-Bolt Mild Steel HDG (for steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8810-08025,M8 x 25NB U-Bolt EN8 S/C (For Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8817-08025,M8 x 25NB U-Bolt High Tensile Grade 8.8 HDG (for Steel Pipes) c/w 2 Nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8815-08025,M8 x 25NB U-Bolt High Tensile Grade 8.8 S/C (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8801-08025,M8 x 25NB U-Bolt Mild Steel E/G (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8802-08025,M8 x 25NB U-Bolt Mild Steel HDG (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8800-08025,M8 x 25NB U-Bolt Mild Steel S/C (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8805-08025,M8 x 25NB U-Bolt Stainless Steel Gr 304 (A2) (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8806-08025,M8 x 25NB U-Bolt Stainless Steel Gr 316 (A4) (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-080025,M8 x 25OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1515-0826,M8 x 26 Bonded Washer Plated EPDM Rubber,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1518-08026,M8 x 26 Bonded Washer Stainlees Steel 304(A2) EPDM RUBBER,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-082626,M8 x 26 x 2.6 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0065-082709035,M8 x 270 x 90 x 35 Channel Bolts,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
FSET-B5-0825,M8 X 28 Set Screw High Tensile Grade 8.8 S/C,Fastners,0.2930,0.3400,0.5200,0.5200,200.0000,No
F2900-08030,M8 x 3 Miniture Anchor Rivet Bush MINARB E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0600-08030,M8 x 30 Bolt Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4651-08030,M8 x 30 Button Head Cap Screw Gr 10.9 E/G ISO7380 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4650-08030,M8 x 30 Button Head Cap Screw Gr 10.9 S/C ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4652-08030,M8 x 30 Button Head Cap Screw Gr 10.9 Y/P ISO7380 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4655-08030,M8 x 30 Button Head Cap Screw St/St 304(A2) ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4656-08030,M8 x 30 Button Head Cap Screw St/St 316(A4) ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2001-08030,M8 x 30 Cheese Head Machine Screw Slotted E/G DIN84,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2009-08030,M8 x 30 Cheese Head Machine Screw Slotted Nylon DIN84,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2005-08030,M8 x 30 Cheese Head Machine Screw Slotted Stainless Steel 304(A2) DIN84,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2006-08030,M8 x 30 Cheese Head Machine Screw Slotted Stainless Steel 316(A4) DIN84,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F3011-08030,M8 x 30 Coach Screw E/G DIN571,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F3015-08030,M8 x 30 Coach Screw Stainless Steel 304(A2) DIN571,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4591-08030,M8 x 30 Countersunk Cap Screw Gr 10.9 E/G DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4590-08030,M8 x 30 Countersunk Cap Screw Gr 10.9 S/C DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4600-08030,M8 x 30 Countersunk Cap Screw St/St 304(A2) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4601-08030,M8 x 30 Countersunk Cap Screw St/St 316(A4) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2140-08030,M8 x 30 Countersunk Machine Screw Pozi Stainless Steel 304(A2) DIN965,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2109-08030,M8 x 30 Countersunk Machine Screw Slotted Brass,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2101-08030,M8 x 30 Countersunk Machine Screw Slotted E/G DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2105-08030,M8 x 30 Countersunk Machine Screw Slotted Stainless Steel 304(A2) DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1036-08030,M8 x 30 Coupling Nut Mild Steel E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0708-08030,M8 x 30 Cup Square Bolt Stainless Steel 304 (A2) DIN603,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4611-08030,M8 x 30 Grub Screw Cup Point Gr 45H E/G DIN916 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4610-08030,M8 x 30 Grub Screw Cup Point Gr 45H S/C DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4615-08030,M8 x 30 Grub Screw Cup Point St/St 304(A2) DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4631-08030,M8 x 30 Grub Screw Dog Point Gr 45H E/G DIN915 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0900-08030,M8 x 30 NYLON Set Screw,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2020-08030,M8 x 30 Pan Head Machine Screw Slotted Stainless Steel 304(A2) DIN85,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2915-08030,M8 x 30 Self-Clinching Stud PFH E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0840-08030,M8 x 30 Set Screw Brass DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0790-08030,M8 x 30 Set Screw High Tensile Grade 10.9 S/C DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0781-08030,M8 x 30 Set Screw High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,0.7000,0.7000,0.0000,Yes
F0782-08030,M8 x 30 Set Screw High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0780-08030,M8 x 30 Set Screw High Tensile Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
FSET-B5-08030,M8 X 30 Set Screw High Tensile Grade 8.8 S/C DIN 933,Fastners,1.1070,1.2700,0.8300,0.8300,0.0000,No
F0783-08030,M8 x 30 Set Screw High Tensile Grade 8.8 Y/P,Fastners,0.0000,0.0000,0.7600,0.7600,0.0000,Yes
F0761-08030,M8 x 30 Set Screw Mild Steel Grade 4.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0762-08030,M8 x 30 Set Screw Mild Steel Grade 4.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0760-08030,M8 x 30 Set Screw Mild Steel Grade 4.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0763-08030,M8 x 30 Set Screw Mild Steel Grade 4.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0850-08030,M8 x 30 Set Screw Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0860-08030,M8 x 30 Set Screw Stainless Steel Grade 316 (A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-08030,M8 x 30 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-08030,M8 x 30 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4540-08030,M8 x 30 Socket Head Cap Screw St/St 304(A2) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4541-08030,M8 x 30 Socket Head Cap Screw St/St 316(A4) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4570-08030M6,M8 x 30 Socket Head Shoulder Screw Gr 12.9 S/C ISO7379 (M6),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F5500-08030,M8 x 30 Straight-Type Spring Pin ISO8752 (Roll Pin - Sellok),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F36908030,M8 x 30 Stud RB + Ferrule St/St A2,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2992-0830,M8 x 30 Weld Stud Copper,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-083020,M8 x 30 x 2.0 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1644-083020,M8 x 30 x 2.0 Special Washer St/St A2,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-083212,M8 x 32 x 1.2 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-083230,M8 x 32 x 3.0 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8801-08032,M8 x 32NB U-Bolt Mild Steel E/G (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,4.6100,4.6100,0.0000,Yes
F8802-08032,M8 x 32NB U-Bolt Mild Steel HDG (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8806-08032,M8 x 32NB U-Bolt Stainless Steel Gr 316 (A4) (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-080032,M8 x 32OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-083420,M8 x 34 x 2.0 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0600-08035,M8 x 35 Bolt Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4651-08035,M8 x 35 Button Head Cap Screw Gr 10.9 E/G ISO7380 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4650-08035,M8 x 35 Button Head Cap Screw Gr 10.9 S/C ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4655-08035,M8 x 35 Button Head Cap Screw St/St 304(A2) ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2001-08035,M8 x 35 Cheese Head Machine Screw Slotted E/G DIN84,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2005-08035,M8 x 35 Cheese Head Machine Screw Slotted Stainless Steel 304(A2) DIN84,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4591-08035,M8 x 35 Countersunk Cap Screw Gr 10.9 E/G DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4590-08035,M8 x 35 Countersunk Cap Screw Gr 10.9 S/C DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4600-08035,M8 x 35 Countersunk Cap Screw St/St 304(A2) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4601-08035,M8 x 35 Countersunk Cap Screw St/St 316(A4) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2140-08035,M8 x 35 Countersunk Machine Screw Pozi Stainless Steel 304(A2) DIN965,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2101-08035,M8 x 35 Countersunk Machine Screw Slotted E/G DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2105-08035,M8 x 35 Countersunk Machine Screw Slotted Stainless Steel 304(A2) DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1036-08035,M8 x 35 Coupling Nut Mild Steel E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4611-08035,M8 x 35 Grub Screw Cup Point Gr 45H E/G DIN916 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4610-08035,M8 x 35 Grub Screw Cup Point Gr 45H S/C DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4615-08035,M8 x 35 Grub Screw Cup Point St/St 304(A2) DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0781-08035,M8 x 35 Set Screw High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0782-08035,M8 x 35 Set Screw High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0780-08035,M8 x 35 Set Screw High Tensile Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0783-08035,M8 x 35 Set Screw High Tensile Grade 8.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0761-08035,M8 x 35 Set Screw Mild Steel Grade 4.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0762-08035,M8 x 35 Set Screw Mild Steel Grade 4.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0760-08035,M8 x 35 Set Screw Mild Steel Grade 4.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0763-08035,M8 x 35 Set Screw Mild Steel Grade 4.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0850-08035,M8 x 35 Set Screw Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0860-08035,M8 x 35 Set Screw Stainless Steel Grade 316 (A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-08035,M8 x 35 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-08035,M8 x 35 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4540-08035,M8 x 35 Socket Head Cap Screw St/St 304(A2) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4541-08035,M8 x 35 Socket Head Cap Screw St/St 316(A4) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4016-08,M8 x 3m Threaded Rod EN8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4015-08,M8 x 3m Threaded Rod EN8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4006-08,M8 x 3m Threaded Rod Mild Steel E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4005-08,M8 x 3m Threaded Rod Mild Steel S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4036-08,M8 x 3m Threaded Rod Stainless Steel 304(A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4041-08,M8 x 3m Threaded Rod Stainless Steel 316(A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0540-08040,M8 x 40 Bolt High Tensile Grade 10.9 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0531-08040,M8 x 40 Bolt High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0533-08040,M8 x 40 Bolt High Tensile Grade 8.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0600-08040,M8 x 40 Bolt Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0610-08040,M8 x 40 Bolt Stainless Steel Grade 316 (A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4651-08040,M8 x 40 Button Head Cap Screw Gr 10.9 E/G ISO7380 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4650-08040,M8 x 40 Button Head Cap Screw Gr 10.9 S/C ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4655-08040,M8 x 40 Button Head Cap Screw St/St 304(A2) ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4656-08040,M8 x 40 Button Head Cap Screw St/St 316(A4) ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2001-08040,M8 x 40 Cheese Head Machine Screw Slotted E/G DIN84,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2005-08040,M8 x 40 Cheese Head Machine Screw Slotted Stainless Steel 304(A2) DIN84,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2006-08040,M8 x 40 Cheese Head Machine Screw Slotted Stainless Steel 316(A4) DIN84,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F3011-08040,M8 x 40 Coach Screw E/G DIN571,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F3015-08040,M8 x 40 Coach Screw Stainless Steel 304(A2) DIN571,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4591-08040,M8 x 40 Countersunk Cap Screw Gr 10.9 E/G DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
